host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,accommodates,bathrooms_text,bedrooms,beds,price,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_Entire,property_type_Other,property_type_Private,property_type_Room,property_type_Shared,Backyard,Baking sheet,Bathtub,Bed linens,Board games,Body soap,Books and reading material,Carbon monoxide alarm,Central heating,Cleaning products,Clothing storage: closet,Coffee Facilities,Coffee maker,Cooking basics,Crib,Dedicated workspace,Dining table,Dishes and silverware,Dishwasher,Dryer,Drying rack for clothing,Elevator,Essentials,Ethernet connection,Extra pillows and blankets,Fire extinguisher,First aid kit,Free parking on premises,Free street parking,Free washer – In unit,Freezer,Hangers,Heating,High chair,Host greets you,Hot water,Hot water kettle,Indoor fireplace,Iron,Kitchen,Laundromat nearby,Lockbox,Long term stays allowed,Luggage dropoff allowed,Microwave,Outdoor furniture,Oven,Pack ’n play/Travel crib,Paid parking off premises,Pets allowed,Private entrance,Refrigerator,Room-darkening shades,Self check-in,Shower gel,Single level home,Smoke alarm,Soap,Stove,TV,Toaster,Washer,WiFi,Wine glasses,reviews_pc1,availability_pc1,nights_pc1
4,1.0,0.98,0,11,11,2,1,1,"Old Town, Princes Street and Leith Street",6,1.0,2.0,2.0,2.0791812460476247,1,202,119,6,0,9,9,0,0,7.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,3.3674409295881222,-0.21293977603250555,0.7611665116206642
4,1.0,0.96,0,1,1,2,1,1,"Old Town, Princes Street and Leith Street",4,1.0,1.0,1.0,2.0253058652647704,1,86,27,2,0,1,1,0,0,3.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,2.994399189325665,-0.13709518789441208,0.43860454367160073
4,1.0,1.0,1,2,2,2,1,1,The Inch,1,1.0,1.0,1.0,1.568201724066995,1,46,23,1,1,2,0,2,0,1.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,-2.3745844515744987,0.28967296468929826,0.4412732771078263
4,1.0,0.98,1,1,1,2,1,1,Prestonfield,3,1.0,2.0,2.0,2.0086001717619175,1,49,32,2,0,1,1,0,0,1.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,-1.5922039200436051,1.1148629442998406,-1.9819750643287724
2,1.0,0.95,0,1,1,2,1,1,Morningside,6,1.0,2.0,5.0,2.1072099696478683,1,73,36,1,0,1,1,0,0,2.62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0.4595636883898443,1.5446300614015924,0.874350396752938
4,1.0,0.99,0,51,59,2,1,1,"Canongate, Southside and Dumbiedykes",4,1.0,2.0,2.0,2.4742162640762553,1,21,11,1,1,48,48,0,0,0.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,-1.4381871549573526,-1.3860232967722568,-1.466828224360994
3,1.0,0.95,1,1,1,1,1,1,Corstorphine North,6,1.0,3.0,4.0,2.2764618041732443,1,31,22,0,0,1,1,0,0,1.18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,-1.4031757050839344,1.462884766726609,1.2849478207893108
4,0.94,1.0,1,11,16,2,1,1,"Old Town, Princes Street and Leith Street",4,1.0,1.0,2.0,1.954242509439325,1,14,4,1,0,7,7,0,0,0.51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0.5302512429948153,-0.9068585079240139,1.2849478207893108
3,0.9,0.95,1,2,2,2,1,1,Cramond,4,1.0,2.0,2.0,2.0791812460476247,1,81,40,1,0,1,1,0,0,2.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,-2.0019364348874094,1.0968167573327696,1.5468384753736337
3,1.0,0.89,1,1,1,2,1,1,Broughton North and Powderhall,6,1.0,2.0,3.0,2.103803720955957,1,60,46,4,0,1,1,0,0,3.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,-1.7648363911936815,0.8102692353057819,1.4480732896904596
4,1.0,1.0,1,2,3,2,1,1,Canonmills and New Town North,4,1.0,1.0,2.0,1.9294189257142926,1,88,51,4,1,2,2,0,0,3.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,-1.7252862768435955,-0.20747094052179166,0.7058326651283752
4,1.0,0.96,0,1,3,2,1,1,Western Harbour and Leith Docks,2,1.5,1.0,1.0,1.7160033436347992,1,71,61,3,1,1,0,1,0,2.58,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0.22075056429688308,1.9269138632956333,0.16817394209135608
4,1.0,1.0,1,24,43,2,1,1,New Town West,4,1.0,1.0,1.0,2.0170333392987803,1,18,14,0,1,15,15,0,0,1.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,-1.7745941904430464,-2.7381532305138077,0.7004951982559241
4,1.0,1.0,1,3,3,2,1,1,Hillside and Calton Hill,5,1.0,2.0,3.0,2.1958996524092336,1,36,22,0,1,2,2,0,0,1.39,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,-1.8257159997650458,1.351449749498488,0.3553691512894504
4,0.99,0.99,0,82,96,3,1,1,"Old Town, Princes Street and Leith Street",2,1.0,1.0,1.0,1.968482948553935,1,137,68,5,0,67,39,28,0,5.11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,2.3506032186421484,-0.3763624041040042,-2.0767958433818783
4,1.0,0.96,1,2,2,2,1,1,"Old Town, Princes Street and Leith Street",2,1.0,1.0,1.0,2.12057393120585,1,94,53,3,0,1,1,0,0,3.53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,-1.0727377493567478,-0.9763328033419864,1.0230571662049868
4,1.0,0.98,1,24,51,3,1,1,New Town West,5,1.0,2.0,4.0,2.2405492482826,1,75,51,4,0,24,24,0,0,2.76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,-0.6476095192982791,1.1824721333076036,1.102398185615065
4,1.0,0.98,1,24,51,3,1,1,"Canongate, Southside and Dumbiedykes",4,2.0,2.0,3.0,2.2648178230095364,1,77,49,3,0,24,24,0,0,3.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1.1228309562872243,0.943464372451243,1.102398185615065
2,1.0,0.94,1,1,1,2,1,1,Tollcross,4,2.0,2.0,2.0,2.4149733479708178,1,29,23,2,0,1,1,0,0,1.89,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,-1.9221598028162155,1.1793392124313766,-1.225911486593693
4,0.99,0.99,0,82,96,3,1,1,Meadowbank and Abbeyhill North,4,1.0,2.0,3.0,2.060697840353612,1,106,60,3,0,67,39,28,0,4.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1.1644515877877253,0.7824171391147988,-2.0767958433818783
3,0.97,0.99,0,5,6,2,1,1,Oxgangs,4,1.0,3.0,3.0,1.9493900066449128,1,32,16,0,0,4,4,0,0,1.37,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0.8406525823872383,0.49884844048187243,-1.1186358885666707
4,1.0,0.97,1,1,1,2,1,1,"Old Town, Princes Street and Leith Street",4,1.0,2.0,2.0,2.2695129442179165,1,104,72,3,0,1,1,0,0,4.17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,-1.3537383256771915,0.6720855873565559,-2.1992248165576713
4,1.0,0.9,0,1,3,2,1,1,Tollcross,4,1.0,1.0,2.0,2.4927603890268375,1,7,7,0,0,1,1,0,0,1.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,-1.387378625683532,0.41674253800556815,1.0230571662049868
4,0.98,0.99,0,173,422,3,1,1,Deans Village,2,1.0,1.0,1.0,2.0,1,37,0,0,1,151,142,9,0,1.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,7.1725593910997185,3.2365024143515795,0.8283131411222665
4,0.98,0.99,0,173,422,3,1,1,Deans Village,2,1.0,1.0,1.0,2.0170333392987803,1,82,35,0,1,151,142,9,0,3.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,5.589337970162363,3.110005321351551,0.8283131411222665
4,0.98,0.99,0,173,422,3,1,1,Dalry and Fountainbridge,2,1.0,1.0,1.0,2.0293837776852097,1,6,3,0,1,151,142,9,0,0.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,7.747538962940531,2.772473317782555,0.8283131411222665
4,0.96,0.98,1,42,77,3,1,1,"Inverleith, Goldenacre and Warriston",4,1.0,2.0,3.0,2.0755469613925306,1,35,13,1,1,16,16,0,0,1.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1.1005970140328583,3.3880950180598326,-2.155431274422645
4,1.0,1.0,1,1,1,3,1,1,Slateford and Chesser,4,2.0,2.0,2.0,1.8325089127062364,1,60,36,2,0,1,1,0,0,2.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,-0.43532636224795734,-2.7381532305138077,1.2849478207893108
3,0.83,0.52,0,1,2,2,1,1,Western Harbour and Leith Docks,2,1.0,1.0,1.0,1.9590413923210936,1,8,8,0,0,1,0,1,0,1.36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.04157238928942937,0.6508338477308169,0.16230272853165986
4,1.0,1.0,1,1,1,2,1,1,Queensferry East,3,1.0,2.0,2.0,2.143014800254095,1,66,32,4,1,1,1,0,0,3.41,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,-2.060538221852395,1.3585409810173268,1.0230571662049868
4,1.0,0.98,1,24,51,3,1,1,New Town West,3,1.0,2.0,2.0,2.2833012287035497,1,87,54,3,1,24,24,0,0,4.38,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-1.0919893359523738,1.4943542232999276,1.0956699327497428
4,1.0,1.0,1,5,6,2,1,1,"Old Town, Princes Street and Leith Street",4,1.0,2.0,2.0,2.3961993470957363,1,38,31,1,1,2,2,0,0,2.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,-0.03761260537298246,2.7389647822914243,0.445009503918542
4,1.0,1.0,1,5,6,2,1,1,"Old Town, Princes Street and Leith Street",2,1.0,1.0,1.0,2.2764618041732443,1,62,38,1,1,2,2,0,0,3.21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0.031468431019897505,1.5129798981405127,0.445009503918542
3,1.0,0.93,1,1,1,2,1,1,Broughton South,6,2.0,3.0,4.0,2.3521825181113627,1,177,116,6,0,1,1,0,0,6.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,-1.3921916007995552,-0.5405782713898598,0.7611665116206642
4,1.0,0.99,1,3,3,2,1,1,"Old Town, Princes Street and Leith Street",4,1.0,2.0,2.0,2.0791812460476247,1,55,40,2,0,3,3,0,0,2.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,-1.4334900964937336,-0.6628716714982795,1.3226943224497805
4,0.9,0.96,1,3,4,2,1,0,Prestonfield,3,1.0,1.0,2.0,1.9084850188786497,1,11,7,1,1,3,0,3,0,0.57,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.04320337710433117,0.07426782529845147,-1.082154658871739
4,1.0,0.96,1,1,1,2,1,1,Boswall and Pilton,2,1.0,1.0,1.0,1.6901960800285136,1,35,33,4,0,1,0,1,0,1.39,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,-0.7217613451879781,1.0129284688211555,0.16443771528064025
4,1.0,0.92,0,1,1,2,1,1,"Canongate, Southside and Dumbiedykes",4,1.0,1.0,2.0,2.12057393120585,1,36,15,0,1,1,1,0,0,1.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,4.070622282392313,1.519255252948829,0.4194955885761308
4,1.0,1.0,0,40,112,2,1,1,The Shore and Constitution Street,6,2.0,3.0,3.0,2.130333768495006,1,52,37,4,0,34,34,0,0,2.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0.8745382443456061,1.1268036341670382,-1.1083240121241933
4,1.0,0.94,0,40,56,2,1,1,Broughton South,2,1.0,1.0,1.0,1.9912260756924949,1,11,11,0,1,10,9,1,0,1.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,-1.2540775831172035,-0.6698685372151015,-0.5368780774966916
4,1.0,1.0,1,27,27,2,1,1,"Old Town, Princes Street and Leith Street",4,1.0,1.0,2.0,2.0791812460476247,1,92,64,6,0,27,27,0,0,3.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,-0.8197600940742477,-1.6017321363473216,-0.23449272561830667
4,1.0,0.88,0,8,9,2,1,0,Broughton South,1,1.0,1.0,1.0,1.8692317197309762,1,10,6,1,1,7,1,6,0,0.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0.8750771344244955,0.7365070802422431,-0.530149824631369
4,1.0,1.0,1,2,2,2,1,1,Queensferry East,7,1.0,3.0,5.0,2.3138672203691533,1,40,17,1,1,2,2,0,0,2.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,-2.005362919976347,1.8806794852315374,-0.3023681620977717
4,1.0,0.88,0,8,9,2,1,0,Leith (Albert Street),4,1.0,1.0,2.0,2.093421685162235,1,9,4,0,1,7,1,6,0,0.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,-1.7145621929495412,0.7939914717253862,-0.5234215717660466
4,0.9,0.98,0,6,7,2,1,1,Newington and Dalkeith Road,2,1.5,1.0,1.0,1.919078092376074,1,107,56,2,0,6,6,0,0,4.26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,4.03232152854306,-0.6137284660365906,1.7104963811316884
4,1.0,0.97,0,1,1,2,1,1,Newington and Dalkeith Road,4,1.0,2.0,2.0,2.03342375548695,1,52,27,1,0,1,1,0,0,2.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1.580035854940578,0.8402035436601181,0.43135045252550913
4,0.96,1.0,1,16,31,3,1,1,Tollcross,4,2.0,2.0,2.0,2.4149733479708178,1,34,30,1,1,1,1,0,0,2.48,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,-1.1209772160657472,2.7305140423514644,-1.946648253954608
4,1.0,0.98,0,27,69,2,1,1,Deans Village,4,1.0,1.0,2.0,1.919078092376074,1,22,11,0,0,9,1,8,0,0.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,4.050067582416289,0.23639425195247898,-0.6629988349945168
4,1.0,1.0,1,1,3,2,1,0,Stockbridge,3,1.0,1.0,2.0,2.2121876044039577,1,71,41,3,1,1,1,0,0,2.84,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,-1.7316550227808154,0.2910836730327668,0.8793003384830332
